"Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count"
"Dimorphandra jorgei",0,1,0,0,6.34e+11,-15.95420113,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,15.95420113,1,0,0,"Dimorphandra jorgei","Dimorphandra jorgei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,144
"Dimorphandra macrostachya",0,1,0,0,6.49e+12,-0.10520768,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,0.10520768,1,0,0,"Dimorphandra macrostachya","Dimorphandra macrostachya","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,238
"Dimorphandra mollis",0,1,0,0,3.57e+12,-5.13919271,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,5.13919271,1,0,2,"Dimorphandra mollis","Dimorphandra mollis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N",0,NA,0,1137
"Dimorphandra parviflora",0,1,0,0,3.94e+12,-6.17707812,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,6.17707812,1,0,0,"Dimorphandra parviflora","Dimorphandra parviflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1350
"Dimorphandra vernicosa",0,1,0,0,3.84e+12,2.79969362,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,2.79969362,1,0,0,"Dimorphandra vernicosa","Dimorphandra vernicosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,171
"Dimorphandra wilsonii",0,1,0,0,5.87e+11,-18.45197695,"Caesalpinieae","Dimorphandra","Caesalpinioideae","Caesalpinieae",1,18.45197695,1,0,0,"Dimorphandra wilsonii","Dimorphandra wilsonii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,337
"Dinizia excelsa",1,1,1,51064226252,1.24e+12,-4.035679,"Mimoseae","Dinizia","Caesalpinioideae","Mimoseae",0,4.035679,1,0,0,"Dinizia excelsa","Dinizia excelsa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1320
"Dioclea bicolor",0,1,0,0,9.47e+12,0.09030687,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,0.09030687,1,0,0,"Dioclea bicolor","Dioclea bicolor","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6683
"Dioclea glabra",0,0,0,0,0,NA,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,NA,1,0,0,"Dioclea glabra","Dioclea glabra","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2674
"Dioclea guianensis",0,1,0,0,2.52e+12,5.09685463,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,5.09685463,1,0,0,"Dioclea guianensis","Dioclea guianensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1480
"Dioclea macrocarpa",0,1,0,0,1.24e+13,-2.43929142,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,2.43929142,1,0,0,"Dioclea macrocarpa","Dioclea macrocarpa","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1329
"Dioclea malacocarpa",0,0,0,0,0,NA,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,NA,1,0,0,"Dioclea malacocarpa","Dioclea malacocarpa","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,210
"Dioclea sericea",0,0,0,0,0,NA,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,NA,1,0,0,"Dioclea sericea","Dioclea sericea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1039
"Dioclea violacea",1,1,2,18914276633,1.02e+13,-1.26500336,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,1.26500336,1,0,0,"Dioclea violacea","Dioclea violacea","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,950
"Dioclea virgata",1,1,4,2.55e+12,1.74e+13,3.21793533,"Phaseoleae","Dioclea","Papilionoideae","Phaseoleae",1,3.21793533,1,0,1,"Dioclea virgata","Dioclea virgata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,707
"Diphysa americana",1,1,2,6.08e+11,6.2e+11,14.96718777,"Robinieae","Diphysa","Papilionoideae","Dalbergieae",1,14.96718777,1,0,0,"Diphysa americana","Diphysa americana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,31793
"Diphysa carthagenensis",0,0,0,0,0,NA,"Robinieae","Diphysa","Papilionoideae","Dalbergieae",1,NA,1,0,0,"Diphysa carthagenensis","Diphysa carthagenensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,72
"Diplotropis brasiliensis",0,0,0,0,0,NA,"Sophoreae","Diplotropis","Papilionoideae","Leptolobieae",1,NA,1,0,0,"Diplotropis brasiliensis","Diplotropis brasiliensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8110
"Diplotropis incexis",0,0,0,0,0,NA,"Sophoreae","Diplotropis","Papilionoideae","Leptolobieae",1,NA,1,0,0,"Diplotropis incexis","Diplotropis incexis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,24
"Diplotropis purpurea",0,1,0,0,1.22e+13,-2.54010289,"Sophoreae","Diplotropis","Papilionoideae","Leptolobieae",1,2.54010289,1,0,0,"Diplotropis purpurea","Diplotropis purpurea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,3562
"Diplotropis triloba",0,0,0,0,0,NA,"Sophoreae","Diplotropis","Papilionoideae","Leptolobieae",1,NA,1,0,0,"Diplotropis triloba","Diplotropis triloba","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,353
"Dipogon lignosus",1,1,7,1.95e+13,2.67e+12,-25.48651667,"Phaseoleae","Dipogon","Papilionoideae","Phaseoleae",1,25.48651667,1,0,1,"Dipogon lignosus","Dipogon lignosus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,224
"Dipteryx magnifica",0,1,0,0,3.71e+12,-0.36868129,"Dipterygeae","Dipteryx","Papilionoideae","Dipterygeae",0,0.36868129,1,0,2,"Dipteryx magnifica","Dipteryx magnifica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,865
"Dipteryx odorata",1,1,1,28916420.55,6.95e+12,-2.86273331,"Dipterygeae","Dipteryx","Papilionoideae","Dipterygeae",0,2.86273331,1,0,7,"Dipteryx odorata","Dipteryx odorata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,2316
"Dipteryx punctata",1,1,3,1.98e+12,5.89e+12,0.45932517,"Dipterygeae","Dipteryx","Papilionoideae","Dipterygeae",0,0.45932517,1,0,2,"Dipteryx punctata","Dipteryx punctata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2428
"Diptychandra aurantiaca",0,0,0,0,0,NA,"Caesalpinieae","Diptychandra","Caesalpinioideae","Caesalpinieae",0,NA,0.988764045,0,0,"Diptychandra aurantiaca","Diptychandra aurantiaca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,732
"Discolobium leptophyllum",0,0,0,0,0,NA,"Aeschynomeneae","Discolobium","Papilionoideae","Dalbergieae",1,NA,0.679324895,0.123931624,0,"Discolobium leptophyllum","Discolobium leptophyllum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,62
"Distemonanthus benthamianus",0,1,0,0,2.45e+12,7.61599512,"Cassieae","Distemonanthus","Dialioideae","Cassieae",0,7.61599512,1,0,3,"Distemonanthus benthamianus","Distemonanthus benthamianus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,51
"Dolichopsis paraguariensis",0,0,0,0,0,NA,"Phaseoleae","Dolichopsis","Papilionoideae","Phaseoleae",1,NA,0,0.049853372,0,"Dolichopsis paraguariensis","Dolichopsis paraguariensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,892
"Dolichos angustifolius",0,1,0,0,2.67e+12,-25.48651667,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,25.48651667,0,0,0,"Dolichos angustifolius","Dolichos angustifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1472
"Dolichos falciformis",0,1,0,0,2.69e+12,-26.02431623,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,26.02431623,0,0,0,"Dolichos falciformis","Dolichos falciformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,799
"Dolichos junghuhnianus",0,1,0,0,3.15e+12,8.45259577,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,8.45259577,0,0,0,"Dolichos junghuhnianus","Dolichos junghuhnianus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,616
"Dolichos kilimandscharicus",0,1,0,0,8.47e+12,-1.02556409,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,1.02556409,0,0,1,"Dolichos kilimandscharicus","Dolichos kilimandscharicus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,620
"Dolichos linearis",0,1,0,0,3.48e+12,-23.86102812,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,23.86102812,0,0,0,"Dolichos linearis","Dolichos linearis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1536
"Dolichos oliveri",0,1,0,0,5.79e+12,-5.82470511,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,5.82470511,1,0,0,"Dolichos oliveri","Dolichos oliveri","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3787
"Dolichos sericeus",0,1,0,0,1.43e+13,-0.3554067,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,0.3554067,0,0,0,"Dolichos sericeus","Dolichos sericeus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,832
"Dolichos trilobus",0,1,0,0,3.23e+13,13.35202591,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,13.35202591,0,0,2,"Dolichos trilobus","Dolichos trilobus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,675
"Dolichos trinervatus",0,1,0,0,6.56e+12,-9.33357325,"Phaseoleae","Dolichos","Papilionoideae","Phaseoleae",1,9.33357325,0,0,0,"Dolichos trinervatus","Dolichos trinervatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,616
"Dorycnium hirsutum",1,1,2,2.68e+11,6.88e+12,38.36405453,"Loteae","Dorycnium","Papilionoideae","Loteae",1,38.36405453,1,0,2,"Dorycnium hirsutum","Dorycnium hirsutum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N",0,NA,0,4339
"Dorycnium pentaphyllum",1,1,2,2.68e+11,6.96e+12,39.33877667,"Loteae","Dorycnium","Papilionoideae","Loteae",1,39.33877667,1,0,2,"Dorycnium pentaphyllum","Dorycnium pentaphyllum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,471
"Dorycnium rectum",0,1,0,0,7.19e+12,37.65614101,"Loteae","Dorycnium","Papilionoideae","Loteae",1,37.65614101,1,0,1,"Dorycnium rectum","Dorycnium rectum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,28746
"Dorycnium strictum",0,1,0,0,7.86e+12,46.87885592,"Loteae","Dorycnium","Papilionoideae","Loteae",1,46.87885592,0,0,0,"Dorycnium strictum","Dorycnium strictum","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,266
"Droogmansia pteropus",0,1,0,0,6.58e+12,-9.30933204,"Desmodieae","Droogmansia","Papilionoideae","Desmodieae",1,9.30933204,1,0,1,"Droogmansia pteropus","Droogmansia pteropus","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,784
"Dumasia truncata",0,1,0,0,7.97e+11,34.22012299,"Phaseoleae","Dumasia","Papilionoideae","Phaseoleae",1,34.22012299,0,0,0,"Dumasia truncata","Dumasia truncata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,409
"Dumasia villosa",0,1,0,0,2.49e+13,7.31191747,"Phaseoleae","Dumasia","Papilionoideae","Phaseoleae",1,7.31191747,1,0,2,"Dumasia villosa","Dumasia villosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1339
"Dunbaria circinalis",0,1,0,0,4.46e+12,16.08114269,"Phaseoleae","Dunbaria","Papilionoideae","Phaseoleae",1,16.08114269,0,0,0,"Dunbaria circinalis","Dunbaria circinalis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,133
"Dunbaria nivea",0,1,0,0,1.33e+13,11.33380272,"Phaseoleae","Dunbaria","Papilionoideae","Phaseoleae",1,11.33380272,0,0,3,"Dunbaria nivea","Dunbaria nivea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1169
"Dunbaria villosa",0,1,0,0,7.12e+12,17.86648818,"Phaseoleae","Dunbaria","Papilionoideae","Phaseoleae",1,17.86648818,0,0,1,"Dunbaria villosa","Dunbaria villosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1268
"Duparquetia orchidacea",0,1,0,0,5.86e+12,3.72194734,"Cassieae","Duparquetia","Duparquetioideae","Cassieae",0,3.72194734,1,0,0,"Duparquetia orchidacea","Duparquetia orchidacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,26
"Dussia martinicensis",0,0,0,0,0,NA,"Sophoreae","Dussia","Papilionoideae","Amburaneae",1,NA,1,0,0,"Dussia martinicensis","Dussia martinicensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,69
"Dysolobium apioides",0,1,0,0,4.12e+11,15.98486319,"Phaseoleae","Dysolobium","Papilionoideae","Phaseoleae",1,15.98486319,0,0,0,"Dysolobium apioides","Dysolobium apioides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4
"Ebenopsis confinis",0,1,0,0,66275824795,19.13108596,"Ingeae","Ebenopsis","Caesalpinioideae","Ingeae",1,19.13108596,1,0,0,"Ebenopsis confinis","Ebenopsis confinis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,89
"Ebenus pinnata",0,1,0,0,4.49e+12,28.32858923,"Hedysareae","Ebenus","Papilionoideae","Hedysareae",1,28.32858923,0,0,0,"Ebenus pinnata","Ebenus pinnata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2386
"Ebenus stellata",0,1,0,0,3.91e+12,27.78138935,"Hedysareae","Ebenus","Papilionoideae","Hedysareae",0,27.78138935,1,0,0,"Ebenus stellata","Ebenus stellata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,525
"Elephantorrhiza burkei",0,1,0,0,4.43e+12,-22.39120596,"Mimoseae","Elephantorrhiza","Caesalpinioideae","Mimoseae",1,22.39120596,1,0,0,"Elephantorrhiza burkei","Elephantorrhiza burkei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,86
"Elephantorrhiza goetzei",0,1,0,0,7.48e+12,-19.73226354,"Mimoseae","Elephantorrhiza","Caesalpinioideae","Mimoseae",1,19.73226354,1,0,0,"Elephantorrhiza goetzei","Elephantorrhiza goetzei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,88
"Elephantorrhiza suffruticosa",0,1,0,0,3.22e+12,-17.09780157,"Mimoseae","Elephantorrhiza","Caesalpinioideae","Mimoseae",1,17.09780157,1,0,0,"Elephantorrhiza suffruticosa","Elephantorrhiza suffruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,507
"Elizabetha bicolor",0,1,0,0,2.8e+12,-4.11243055,"Detarieae","Elizabetha","Detarioideae","Amherstieae",0,4.11243055,1,0,0,"Elizabetha bicolor","Elizabetha bicolor","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6620
"Elizabetha coccinea",0,1,0,0,2.15e+12,0.80036981,"Detarieae","Elizabetha","Detarioideae","Amherstieae",1,0.80036981,1,0,1,"Elizabetha coccinea","Elizabetha coccinea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,965
"Elizabetha durissima",0,1,0,0,1.57e+12,-4.18918209,"Detarieae","Elizabetha","Detarioideae","Amherstieae",0,4.18918209,1,0,1,"Elizabetha durissima","Elizabetha durissima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,163
"Elizabetha paraensis",0,1,0,0,2.8e+12,-4.11243055,"Detarieae","Elizabetha","Detarioideae","Amherstieae",0,4.11243055,1,0,0,"Elizabetha paraensis","Elizabetha paraensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,291
"Elizabetha princeps",0,1,0,0,2.83e+12,1.10119858,"Detarieae","Elizabetha","Detarioideae","Amherstieae",0,1.10119858,1,0,0,"Elizabetha princeps","Elizabetha princeps","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1522
"Elizabetha speciosa",0,1,0,0,1.57e+12,-4.18918209,"Detarieae","Elizabetha","Detarioideae","Amherstieae",1,4.18918209,1,0,0,"Elizabetha speciosa","Elizabetha speciosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2450
"Eminia antennulifera",0,1,0,0,2.99e+12,-12.99390002,"Phaseoleae","Eminia","Papilionoideae","Phaseoleae",1,12.99390002,0,0,0,"Eminia antennulifera","Eminia antennulifera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,11
"Entada abyssinica",0,1,0,0,1.62e+13,6.69235724,"Mimoseae","Entada","Caesalpinioideae","Mimoseae",1,6.69235724,1,0,1,"Entada abyssinica","Entada abyssinica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1281
"Entada arenaria",0,1,0,0,5.51e+12,-10.588957,"Mimoseae","Entada","Caesalpinioideae","Mimoseae",1,10.588957,1,0,1,"Entada arenaria","Entada arenaria","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1527
"Entada chrysostachys",1,1,1,2055545262,3.58e+12,-16.1837137,"Mimoseae","Entada","Caesalpinioideae","Mimoseae",1,16.1837137,1,0,2,"Entada chrysostachys","Entada chrysostachys","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,238
"Entada phaseoloides",1,1,1,5.13e+11,1.54e+13,6.16850549,"Mimoseae","Entada","Caesalpinioideae","Mimoseae",1,6.16850549,1,0,3,"Entada phaseoloides","Entada phaseoloides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Entada phaseoloides",0,322
"Entada polystachya",0,1,0,0,1.28e+11,12.839712,"Mimoseae","Entada","Caesalpinioideae","Mimoseae",1,12.839712,1,0,0,"Entada polystachya","Entada polystachya","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,631
"Enterolobium contortisiliquum",1,1,2,9.72e+11,1.29e+13,-23.01261806,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,23.01261806,1,0,0,"Enterolobium contortisiliquum","Enterolobium contortisiliquum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,6,5,0,"Y","N",1,"Enterolobium contortisiliquum",0,308
"Enterolobium cyclocarpum",1,1,14,4.29e+12,1.37e+13,9.4649793,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,9.4649793,1,0,2,"Enterolobium cyclocarpum","Enterolobium cyclocarpum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Enterolobium cyclocarpum",0,309
"Enterolobium ellipticum",0,0,0,0,0,NA,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,NA,1,0,0,"Enterolobium ellipticum","Enterolobium ellipticum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,388
"Enterolobium gummiferum",0,1,0,0,8.47e+12,-10.77227947,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,10.77227947,1,0,0,"Enterolobium gummiferum","Enterolobium gummiferum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Enterolobium gummiferum",0,339
"Enterolobium maximum",0,1,0,0,8.47e+12,-10.77227947,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,10.77227947,1,0,0,"Enterolobium maximum","Enterolobium maximum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,104571
"Enterolobium monjollo",0,1,0,0,6.04e+11,-17.33272236,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,17.33272236,1,0,0,"Enterolobium monjollo","Enterolobium monjollo","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,307
"Enterolobium schomburgkii",0,1,0,0,9.77e+12,-2.68082452,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae",1,2.68082452,1,0,0,"Enterolobium schomburgkii","Enterolobium schomburgkii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Enterolobium schomburgkii",0,365
"Eperua bijuga",0,1,0,0,1.46e+12,0.22176104,"Detarieae","Eperua","Detarioideae","Detarieae",0,0.22176104,1,0,0,"Eperua bijuga","Eperua bijuga","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,142
"Eperua duckeana",0,1,0,0,1.57e+12,-4.18918209,"Detarieae","Eperua","Detarioideae","Detarieae",0,4.18918209,1,0,0,"Eperua duckeana","Eperua duckeana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,70
"Eperua falcata",1,1,2,4.7e+11,1.49e+12,3.84398924,"Detarieae","Eperua","Detarioideae","Detarieae",0,3.84398924,1,0,1,"Eperua falcata","Eperua falcata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N",0,NA,0,655
"Eperua glabriflora",0,1,0,0,1.57e+12,-4.18918209,"Detarieae","Eperua","Detarioideae","Detarieae",1,4.18918209,1,0,1,"Eperua glabriflora","Eperua glabriflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,70
"Eperua grandiflora",0,1,0,0,5.79e+11,2.9281457,"Detarieae","Eperua","Detarioideae","Detarieae",0,2.9281457,1,0,1,"Eperua grandiflora","Eperua grandiflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,1908
"Eperua rubiginosa",0,1,0,0,1.81e+12,0.46340659,"Detarieae","Eperua","Detarioideae","Detarieae",0,0.46340659,1,0,0,"Eperua rubiginosa","Eperua rubiginosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,282
"Eremosparton songoricum",0,1,0,0,4.55e+12,43.58270653,"Galegeae","Eremosparton","Papilionoideae","Galegeae",1,43.58270653,1,0,0,"Eremosparton songoricum","Eremosparton songoricum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,24
"Erichsenia uncinata",0,1,0,0,2.53e+12,-25.46607155,"Mirbelieae","Erichsenia","Papilionoideae","Mirbelieae",0,25.46607155,1,0,0,"Erichsenia uncinata","Erichsenia uncinata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,301
"Eriosema affine",0,1,0,0,5.77e+12,-8.2186671,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,8.2186671,1,0,0,"Eriosema affine","Eriosema affine","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,19213
"Eriosema buchananii",0,1,0,0,6.48e+12,-17.78874419,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,17.78874419,0,0,0,"Eriosema buchananii","Eriosema buchananii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,202
"Eriosema burkei",0,1,0,0,8.46e+12,-20.08909985,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,20.08909985,0,0,0,"Eriosema burkei","Eriosema burkei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,137
"Eriosema chrysadenium",0,1,0,0,8.06e+12,-0.02386053,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,0.02386053,0,0,0,"Eriosema chrysadenium","Eriosema chrysadenium","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,104
"Eriosema cordatum",0,1,0,0,3.85e+12,-21.6631579,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,21.6631579,0,0,0,"Eriosema cordatum","Eriosema cordatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,328
"Eriosema crinitum",0,1,0,0,1.6e+12,-3.58165135,"Phaseoleae","Eriosema","Papilionoideae","Phaseoleae",1,3.58165135,1,0,0,"Eriosema crinitum","Eriosema crinitum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,161
