"","species","intrdcd","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","precip_range","temp_range","nitro_range","Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count"
"139","Lotus_corniculatus",1,6824,1358.85,440,914.378077373974,903,565,151,303.580451348183,271.5,15.4750003814697,4.29645810127259,9.13081465304501,8.44583320617676,65.257774,-46.123,29.3996292038247,42.7915095,47.01863335,-38.065085,918.849999999999,11.1785422801971,414,"Lotus corniculatus",1,1,9,2.11e+13,5.04e+13,37.14945239,"Loteae","Lotus","Papilionoideae","Loteae","1",37.14945239,1,0,3,"Lotus corniculatus","Lotus corniculatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,24,22,0,"Y","N","0",NA,0,8694
"140","Lotus_pedunculatus",1,2348,2654.3,685,1299.63415672913,1149,647,156,346.646507666099,298,15.1137501716614,7.36562514305114,11.7200241328504,11.7979168891907,63.495895,-46.9284,-24.2915519252129,-37.7672875,47.5394768,-44.04275275,1969.3,7.74812502861021,491,"Lotus pedunculatus",1,1,15,2.5e+13,1.09e+13,44.99702249,"Loteae","Lotus","Papilionoideae","Loteae","1",44.99702249,0,0,2,"Lotus pedunculatus","Lotus pedunculatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,8684
"141","Lotus_subbiflorus",1,731,1614,627,1000.60465116279,921,379,190,263.051983584131,258,17.6583337783814,12.03125,14.3652986684348,14.1416664123535,36.71854,-41.371427,-34.8564096570451,-37.7436,-31.9,-38.6416,987,5.62708377838135,189,"Lotus subbiflorus",0,1,0,0,4.06e+12,41.84978999,"Loteae","Lotus","Papilionoideae","Loteae","1",41.84978999,0,1,0,"Lotus subbiflorus","Lotus subbiflorus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8640
"142","Lotus_tenuis",1,390,1159.25,471.7,927.710256410256,959,428.2,190.15,276.876923076923,269,14.8752088546753,6.52020826339722,9.71904914684785,8.92083358764648,62.253958,-45.872598,25.0820658748718,42.8254125,43.1822375,-43.3827185,687.549999999999,8.35500059127805,238.05,"Lotus tenuis",1,0,2,8.46e+11,0,NA,"Loteae","Lotus","Papilionoideae","Loteae","1",NA,0,0,0,"Lotus tenuis","Lotus tenuis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,10043
"143","Lotus_ucrainicus",1,40,544.5,366.95,439.35,449.5,417.05,289.85,361.875,357,2.36083325147629,-0.15416668727994,1.44937501139939,1.57500004768371,61.273609,51.883333,56.2995241,56.184421,57.78957,53.935255,177.55,2.51499993875623,127.2,"Lotus ucrainicus",0,1,0,0,8.86e+12,54.03311966,"Loteae","Lotus","Papilionoideae","Loteae","1",54.03311966,0,0,0,"Lotus ucrainicus","Lotus ucrainicus","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8641
"144","Lupinus_albus",1,1696,1158.5,13.75,673.872641509434,648,341.5,117,192.933962264151,182,21.6958341598511,10.1114583015442,14.5606279508123,14.6624999046326,59.000168,-38.817373,39.5766911632665,40.3276785,48.28696175,27.183333,1144.75,11.5843758583069,224.5,"Lupinus albus",1,1,23,3.77e+13,1.31e+12,39.45133558,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",39.45133558,0,1,6,"Lupinus albus","Lupinus albus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6420
"145","Lupinus_angustifolius",1,1224,1218.7,453.6,695.679738562092,626,516.55,115,243.554738562092,205,18.3599992752075,5.96104145050049,10.085940890355,8.35833358764648,61.698903,-44.805204,29.2002398999183,49.9590495,54.43076485,-36.05294865,765.1,12.398957824707,401.55,"Lupinus angustifolius",1,1,23,3.15e+13,8.2e+12,37.55619092,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",37.55619092,0,1,8,"Lupinus angustifolius","Lupinus angustifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3258
"146","Lupinus_arboreus",1,1026,1657.5,564,928.074074074074,801,737,205,372.159844054581,308,13.4125003814697,8.29062533378601,10.5678809397867,10.1666669845581,57.688792,-46.889222,-3.08510313645224,-38.7814705,53.41509675,-45.893343,1093.5,5.12187504768369,532,"Lupinus arboreus",1,1,8,5.59e+12,8.34e+11,41.66077745,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",41.66077745,1,0,2,"Lupinus arboreus","Lupinus arboreus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3349
"147","Lupinus_cosentinii",1,238,1148.7,322.95,616.441176470588,579.5,258,61,159.478991596639,151,20.2420834541321,15.2022914409637,17.6912990177379,17.4604167938232,-24.555556,-36.833333,-32.7307277689076,-33.4876445,-28.333333,-35.5454695,825.749999999999,5.03979201316836,197,"Lupinus cosentinii",1,1,5,1.28e+13,1.45e+12,38.52069805,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",38.52069805,0,0,1,"Lupinus cosentinii","Lupinus cosentinii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3082
"148","Lupinus_luteus",1,1167,965.7,525.3,732.289631533847,744,543.000000000001,134,256.315338474722,221,17.2212501525879,7.58458347320556,9.98174451331144,9.19583320617676,58.95,-36.916667,42.8751122997429,51.387104,53.5301927,-33.6225001,440.4,9.63666667938232,409.000000000001,"Lupinus luteus",1,1,21,3.32e+13,7.18e+11,23.59231907,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",23.59231907,0,1,5,"Lupinus luteus","Lupinus luteus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,4252
"149","Lupinus_nootkatensis",1,313,2137.4,624.4,1129.40255591054,881,1718,357.8,795.178913738019,679,8.58666629791259,1.13583333492279,5.7447683743109,6.37916660308838,70.502382,46.804967,59.5349965750799,58.5266546,68.6187478,56.4646284,1513,7.4508329629898,1360.2,"Lupinus nootkatensis",1,1,3,7.27e+11,1.36e+13,61.82404495,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",61.82404495,0,0,0,"Lupinus nootkatensis","Lupinus nootkatensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3155
"150","Lupinus_perennis",1,49,2207.4,600.2,1285.30612244898,1212,1025.8,208,577.755102040816,629,8.76583347320557,1.36333336830139,6.11054419923802,6.55416679382324,70.403023,45.3366,57.0944759346939,58.48318,65.57028,47.3897598,1607.2,7.40250010490418,817.8,"Lupinus perennis",1,1,11,1.19e+13,3.4e+12,43.42084312,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",43.42084312,0,0,2,"Lupinus perennis","Lupinus perennis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,3581
"151","Lupinus_polyphyllus",1,74683,1213,551,749.752366669791,669,815,199,469.321291324666,455,9.29166698455811,1.72125006914139,5.37762961495321,5.32916688919067,70.415645,-54.871872,57.2999476606952,59.297152,64.312697,48.4702285,662,7.57041691541672,616,"Lupinus polyphyllus",1,1,13,3.01e+13,6.85e+12,48.85857516,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",48.85857516,0,0,3,"Lupinus polyphyllus","Lupinus polyphyllus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,1,0,"Y","N","0",NA,0,3110
"152","Macroptilium_atropurpureum",1,1415,2375.3,652.4,1374.83392226148,1301,410,66,217.854416961131,162,27.5637502670288,18.1170841217041,22.4682773873157,22.595832824707,30.513991,-33.76288,-9.18154385837456,-16.983333,24.7730752,-28.9210191,1722.9,9.44666614532473,344,"Macroptilium atropurpureum",1,1,22,1.28e+13,1.06e+13,9.75409644,"Phaseoleae","Macroptilium","Papilionoideae","Phaseoleae","1",9.75409644,0,0,4,"Macroptilium atropurpureum","Macroptilium atropurpureum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N","0",NA,0,216
"153","Macroptilium_lathyroides",1,731,2563,641.5,1367.03556771546,1243,321,59,167.519835841313,147,28.1500005722046,18.7687501907349,23.4553123492386,23.029167175293,30.904975,-34.571979,-6.59873434746922,-14.569871,23.7205235,-28.7740385,1921.5,9.3812503814697,262,"Macroptilium lathyroides",1,1,28,2.04e+13,5.39e+12,6.47875062,"Phaseoleae","Macroptilium","Papilionoideae","Phaseoleae","1",6.47875062,0,0,3,"Macroptilium lathyroides","Macroptilium lathyroides","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,185
"154","Macrotyloma_axillare",1,81,2460,780,1418.07407407407,1386,349,78,182.938271604938,192,24.4958324432373,18.2749996185303,20.4815329798946,20.3250007629395,-5.9,-28.338126,-21.174844962963,-19.84013,-6.340229,-27.980068,1680,6.220832824707,271,"Macrotyloma axillare",1,1,2,2.13e+12,1.85e+13,-1.66724333,"Phaseoleae","Macrotyloma","Papilionoideae","Phaseoleae","1",1.66724333,0,0,3,"Macrotyloma axillare","Macrotyloma axillare","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,401
"155","Macrotyloma_uniflorum",1,78,2232.95,794.7,1285.12820512821,1156,564.799999999998,57.5,194.410256410256,115.5,25.6312507629395,15.8616669654846,21.5533653405996,21.9395837783813,29.55,-28.090067,-13.2410826410256,-17.4034005,27.5625691,-27.3674131,1438.25,9.76958379745488,507.299999999998,"Macrotyloma uniflorum",1,1,2,2.27e+12,3.34e+13,12.96417812,"Phaseoleae","Macrotyloma","Papilionoideae","Phaseoleae","1",12.96417812,0,0,4,"Macrotyloma uniflorum","Macrotyloma uniflorum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,400
"156","Medicago_arabica",1,1643,1420.7,510.1,884.354838709677,846,446,93,218.124771758977,195,19.6870832443237,9.59166717529297,15.1427343196428,15.0124998092651,63.05278,-45.5425,-4.54816774321363,-31.418652,46.565801,-38.7611848,910.6,10.0954160690308,353,"Medicago arabica",1,1,15,2.2e+13,9.67e+12,41.22666334,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",41.22666334,0,1,2,"Medicago arabica","Medicago arabica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,14383
"157","Medicago_arborea",1,480,878.2,519,680.710416666667,665.5,295.35,124.9,202.391666666667,205,15.3793749332428,11.3372921943665,14.2639496544997,14.6500000953674,50.631537,-44.9166,41.0917080952083,43.3499995,46.58523875,35.8935825,359.2,4.04208273887635,170.45,"Medicago arborea",1,1,11,1.59e+13,1.67e+12,39.87021767,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.87021767,1,0,1,"Medicago arborea","Medicago arborea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8608
"158","Medicago_falcata",1,2404,609,297,443.757487520799,439,452.85,260,348.019550748752,340,3.24520820379257,-3.24333343505859,1.0078202959742,1.49374997615814,66.260304,-48.22,54.0263908036606,54.195,57.61215875,50.4215997,312,6.48854163885116,192.85,"Medicago falcata",1,1,9,1.89e+13,3.47e+13,44.79776245,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",44.79776245,0,0,2,"Medicago falcata","Medicago falcata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,0,7662
"159","Medicago_laciniata",1,1747,727.7,263,447.747567258157,427,228,57,120.54092730395,111,20.408332824707,15.6599997520447,18.0953658521005,17.966667175293,59.86839,-37.8331,-29.4894225104179,-32.061403,-25.6791668,-34.7322761,464.7,4.74833307266231,171,"Medicago laciniata",1,1,6,5.39e+12,1.64e+13,13.83832373,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",13.83832373,0,1,2,"Medicago laciniata","Medicago laciniata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7390
"160","Medicago_littoralis",1,47,1161,275,537.234042553191,417,207.7,59.9,136.170212765957,101,19.1195831298828,14.5499998092652,16.8527483027032,17.0083332061768,51.25,-37,-25.971064893617,-33.581871,30.375107,-36.4501754,885.999999999998,4.56958332061769,147.8,"Medicago littoralis",1,1,1,3.51e+12,8.61e+12,38.82049421,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",38.82049421,0,1,1,"Medicago littoralis","Medicago littoralis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,9617
"161","Medicago_lupulina",1,8394,1394,315,780.340957827019,789.5,477,95,254.379080295449,234,19.6458339691162,0.750000038743019,10.7930803720713,10.6083335876465,66.3156,-51.873889,29.2589000451632,38.3686165,55.26379255,-36.87932095,1079,18.8958339303732,382,"Medicago lupulina",1,1,25,5.66e+13,5.28e+13,36.30563226,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",36.30563226,0,0,3,"Medicago lupulina","Medicago lupulina","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,0,7215
"162","Medicago_minima",1,6456,854,260,473.966542750929,394,251,61,132.016728624535,118,19.5177083015442,14.5083332061768,17.0925166523072,17.1791667938232,61.2701,-45.022427,-24.3354002921778,-33.166667,32.9558455,-36.2221925,594,5.00937509536737,190,"Medicago minima",1,1,12,1.05e+13,4.22e+13,39.98875157,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.98875157,0,0,2,"Medicago minima","Medicago minima","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,12,10,0,"Y","N","0",NA,0,11861
"163","Medicago_orbicularis",1,279,1083.5,474.1,776.451612903226,757,285,97.8,182.146953405018,162,18.9166664123535,14.5324995040893,16.8046893458213,16.8374996185303,45.842639,-37.6833,-3.88737879677419,-29.99947,36.45456497,-35.57112,609.4,4.3841669082642,187.2,"Medicago orbicularis",1,1,8,1.45e+13,2.14e+13,39.22951887,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.22951887,0,1,3,"Medicago orbicularis","Medicago orbicularis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8517
"164","Medicago_polymorpha",1,10748,1210.65,287,633.539542240417,576,318,74,176.317919612951,157,20.4166660308838,12.0625,16.5263467661102,16.8374996185303,58.45,-53,-10.9807656132862,-31.0858195,38.82518025,-37.79143,923.65,8.3541660308838,244,"Medicago polymorpha",1,1,30,4.38e+13,1.61e+13,35.90556071,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",35.90556071,0,0,5,"Medicago polymorpha","Medicago polymorpha","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,0,10029
"165","Medicago_praecox",1,562,791.9,313.15,463.475088967972,393.5,276.599999999999,87,149.740213523132,131,18.185000038147,9.69687485694885,16.4056049436861,17.0166664123535,55.77235,-35.919883,-23.2145504843416,-34.4216945,50.97719815,-35.4398056,478.75,8.48812518119812,189.599999999999,"Medicago praecox",1,1,2,9.78e+12,2.81e+12,39.83903327,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.83903327,0,1,0,"Medicago praecox","Medicago praecox","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8557
"166","Medicago_sativa",1,46305,1160,373,690.952143397041,670,575,114,275.554821293597,235,16.3708343505859,5.02083311080932,9.84686687968453,9.51249980926514,69.540475,-51.72765,44.4212198770046,49.580056,57.583368,21.1125956,787,11.3500012397766,461,"Medicago sativa",1,1,51,1.04e+14,2.51e+12,13.71384711,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",13.71384711,0,0,6,"Medicago sativa","Medicago sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,19,19,0,"Y","N","0",NA,0,36583
"167","Medicago_truncatula",1,2198,696.3,290,449.115559599636,405,260,70,137.915832575068,121,18.76791639328,14.8743750095367,16.8861066984848,16.9458332061768,39.728494,-40.12,-33.3585019308462,-34.242258,-30.4251947,-36.104145,406.3,3.89354138374328,190,"Medicago truncatula",1,1,1,7.62e+12,8.96e+12,37.40641767,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",37.40641767,0,0,2,"Medicago truncatula","Medicago truncatula","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7462
"168","Melilotus_albus",1,25383,1081,377,722.912539888902,743,701,132,354.467123665445,312,16.720832824707,3.83374991416931,8.58091357147156,8.25416660308838,69.046072,-52.6,49.1047581737068,52.002178,60.687879,31.4786672,704,12.8870829105377,569,"Melilotus albus",1,1,22,3.62e+13,4.1e+13,38.37683966,"Trifolieae","Melilotus","Papilionoideae","Trifolieae","1",38.37683966,0,0,5,"Melilotus albus","Melilotus albus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,0,4774
"169","Melilotus_altissimus",1,2825,1114,591,758.75610619469,717,619,246,352.105132743363,319,10.3916664123535,8.53000049591065,9.5196725698488,9.57916641235352,59.058583,42.549044,52.1954067557522,51.890635,55.1947242,50.982762,523,1.86166591644285,373,"Melilotus altissimus",1,1,5,3.18e+12,1.25e+13,47.97752555,"Trifolieae","Melilotus","Papilionoideae","Trifolieae","1",47.97752555,0,0,2,"Melilotus altissimus","Melilotus altissimus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,629
"170","Melilotus_indicus",1,5572,1241.45,255,629.623474515434,590,423.9,70,197.789303661163,162,21.2625007629395,9.21895837783813,16.0763071308612,16.6354169845581,60.186932,-45.2377,14.9408095426777,32.618043,52.0249247,-37.769125,986.45,12.0435423851014,353.9,"Melilotus indicus",1,1,29,4.92e+13,2.52e+13,29.40293849,"Trifolieae","Melilotus","Papilionoideae","Trifolieae","1",29.40293849,0,1,5,"Melilotus indicus","Melilotus indicus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N","0",NA,0,4574
"171","Melilotus_officinalis",1,12118,1053.15,349,699.842300709688,714,671.299999999999,119,313.673378445288,263,14.3249998092651,3.51604166030883,8.39394220952146,8.40833330154419,69.2718,-50.323066,48.7124552036722,50.930835,60.1230405,33.98712775,704.15,10.8089581489563,552.299999999999,"Melilotus officinalis",1,1,19,4.3e+13,2.59e+13,45.88771339,"Trifolieae","Melilotus","Papilionoideae","Trifolieae","1",45.88771339,0,0,6,"Melilotus officinalis","Melilotus officinalis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,0,10701
"172","Mimosa_bimucronata",1,33,2047.8,1354.6,1743.45454545455,1724,278.8,121,186.30303030303,173,25.6649993896485,16.7724998474121,21.0127524462613,21.3541660308838,32.53,-21.13317,20.9164926969697,22.88912,25.5762466,5.4294576,693.2,8.89249954223634,157.8,"Mimosa bimucronata",1,1,5,3.09e+12,2.55e+11,3.31624923,"Mimoseae","Mimosa","Caesalpinioideae","Mimoseae","1",3.31624923,1,0,4,"Mimosa bimucronata","Mimosa bimucronata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,2237
"173","Mimosa_diplotricha",1,392,3300.15,1165.35,2218.11734693878,2161,494.45,126,247.938775510204,210.5,27.488750076294,20.8129157066345,23.8759779175934,23.3916673660278,25.083514,-27.506738,13.1783687729592,22.6596675,23.8188095,-16.85304515,2134.8,6.67583436965941,368.45,"Mimosa diplotricha",1,1,21,2.41e+13,2.15e+13,2.59399703,"Mimoseae","Mimosa","Caesalpinioideae","Mimoseae","1",2.59399703,1,0,6,"Mimosa diplotricha","Mimosa diplotricha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2240
"174","Mimosa_pigra",1,5792,1808,860.55,1438.82372237569,1473,219,68,147.115504143646,140,27.8958339691162,22.4225002288819,26.7106821006833,27.1083335876465,24.120551,-30.051047,-8.98070800293508,-12.9033555,11.6397248,-14.1216995,947.45,5.47333374023435,151,"Mimosa pigra",1,1,14,7.26e+12,4.26e+13,1.62469983,"Mimoseae","Mimosa","Caesalpinioideae","Mimoseae","1",1.62469983,1,0,3,"Mimosa pigra","Mimosa pigra","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2469
"175","Mimosa_pudica",1,4681,3373,925,2041.98910489212,2004,464,104,242.808587908567,213,27.4500007629395,19.5375003814697,23.9076417064443,24.0708332061768,37.670064,-35.059009,9.62880936060671,12.993628,27.88265,-21.128618,2448,7.9125003814698,360,"Mimosa pudica",1,1,50,3.07e+13,1.61e+13,9.32751251,"Mimoseae","Mimosa","Caesalpinioideae","Mimoseae","1",9.32751251,1,0,6,"Mimosa pudica","Mimosa pudica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,18,18,0,"Y","N","0",NA,0,2347
"176","Mimosa_tricephala",1,32,2018.1,1603.45,1797.125,1723.5,423,179,248.46875,209,27.121249961853,23.2972917556763,25.9574217200279,25.9375,11.028667,10.345833,10.778975625,10.8491665,10.9403978,10.37792165,414.65,3.82395820617676,244,"Mimosa tricephala",0,0,0,0,0,NA,"Mimoseae","Mimosa","Caesalpinioideae","Mimoseae","1",NA,0.878787879,0.033333333,0,"Mimosa tricephala","Mimosa tricephala","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,2235
"177","Onobrychis_viciifolia",1,6947,1369.7,417,793.701022023895,741,580,143,328.917374406219,302,13.5004166603088,3.53166666030884,8.76042656655253,9.39166641235352,68.172103,-42.483333,48.3579916427091,49.802731,54.6431858,40.2040976,952.7,9.96875,437,"Onobrychis viciifolia",1,1,21,3.34e+13,1.89e+12,46.66104323,"Hedysareae","Onobrychis","Papilionoideae","Hedysareae","1",46.66104323,0,0,2,"Onobrychis viciifolia","Onobrychis viciifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,469
"178","Ononis_spinosa",1,30,936.8,553.65,771.2,748,436.85,195.5,293.1,263,14.4097918510437,4.76562495231629,11.8558334032694,12.2583336830139,60.705545,-43.623403,-29.3938129666667,-38.0707,60.24709855,-43.54963335,383.15,9.6441668987274,241.35,"Ononis spinosa",1,1,4,8.29e+12,2.82e+13,43.93164544,"Trifolieae","Ononis","Papilionoideae","Trifolieae","1",43.93164544,1,0,3,"Ononis spinosa","Ononis spinosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,3247
"179","Ornithopus_compressus",1,112,967.4,483.2,727.794642857143,707,282.25,90.55,173.875,171.5,18.8806243896484,14.2822916984558,16.5397321496691,16.3833332061768,-28.688743,-43.066667,-33.2503187142857,-32.5649095,-30.5076299,-37.606745,484.2,4.59833269119263,191.7,"Ornithopus compressus",1,1,4,1.83e+13,7.57e+12,37.85351828,"Loteae","Ornithopus","Papilionoideae","Loteae","1",37.85351828,0,1,3,"Ornithopus compressus","Ornithopus compressus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,293
"180","Ornithopus_perpusillus",1,69,3222.8,616.8,1704.5652173913,1523,623.6,200,384.188405797101,360,14.5683332443237,7.10416669845581,10.8336956742881,11.4250001907349,54.658313,-45.19572,-28.3640234985507,-38.844519,50.4347984,-43.2509628,2606,7.46416654586789,423.6,"Ornithopus perpusillus",1,1,9,9.53e+12,5.53e+12,45.71810203,"Loteae","Ornithopus","Papilionoideae","Loteae","1",45.71810203,0,1,2,"Ornithopus perpusillus","Ornithopus perpusillus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,101
"181","Ornithopus_pinnatus",1,132,1505.15,588.1,990.333333333333,956,369,101,238.30303030303,244,17.8491666793823,12.4087504386902,14.4778093496958,14.4395833015442,37.04052,-43.00746,-35.7563211159091,-37.593151,-28.59311165,-41.7212615,917.05,5.44041624069213,268,"Ornithopus pinnatus",1,1,5,1.11e+13,5.75e+12,39.18209087,"Loteae","Ornithopus","Papilionoideae","Loteae","1",39.18209087,0,1,0,"Ornithopus pinnatus","Ornithopus pinnatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,127
"182","Ornithopus_sativus",1,804,989.85,527.75,726.828358208955,731,432.7,139.15,242.970149253731,218.5,16.680000782013,7.35187494754791,9.66705535596876,9.02083301544189,59.15,-40.472944,43.4463866639303,51.20299,54.01374015,-33.565671,462.1,9.32812583446506,293.55,"Ornithopus sativus",1,1,13,2.37e+13,3.97e+12,25.8039385,"Loteae","Ornithopus","Papilionoideae","Loteae","1",25.8039385,0,0,3,"Ornithopus sativus","Ornithopus sativus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,7642
"183","Pachyrhizus_erosus",1,185,3080.6,926.6,1763.15675675676,1618,421.6,120.2,236.654054054054,205,26.9833332061768,15.9166664123535,22.466081129538,22.9916667938232,30.27,-27.506738,14.9816744897297,19.866667,27.306,-17.2221054,2154,11.0666667938233,301.4,"Pachyrhizus erosus",1,1,55,2.91e+13,1.33e+12,8.73780415,"Phaseoleae","Pachyrhizus","Papilionoideae","Phaseoleae","1",8.73780415,1,0,7,"Pachyrhizus erosus","Pachyrhizus erosus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,365
"184","Paraserianthes_lophantha",1,1004,1510.8,468.75,909.032868525896,837,463.4,141.15,271.786852589641,269,17.6666660308838,12.013333272934,14.8912599504706,14.5979170799255,51.412079,-45.894795,-27.717419825,-35.8917415,32.67409455,-42.67127355,1042.05,5.6533327579498,322.25,"Paraserianthes lophantha",1,1,13,1.34e+13,8.37e+12,-10.04267138,"Ingeae","Paraserianthes","Caesalpinioideae","Ingeae","1",10.04267138,1,0,4,"Paraserianthes lophantha","Paraserianthes lophantha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,217
"185","Parkinsonia_aculeata",1,10171,970,338,612.353849179038,570,187,39,77.9131845442926,54,27.8104171752929,17.779167175293,25.319785021151,26.1208324432373,42.34304,-34.221765,-11.7882735437912,-17.3374,36.865326,-21.16225,632,10.0312499999999,148,"Parkinsonia aculeata",1,1,26,4.25e+13,1.76e+13,10.47457552,"Caesalpinieae","Parkinsonia","Caesalpinioideae","Caesalpinieae","0",10.47457552,1,0,6,"Parkinsonia aculeata","Parkinsonia aculeata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,1250
