"","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","biome","precip_range","temp_range","nitro_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y"
"47",47,"Acacia_concurrens",837,1493.4,718.6,1121.42652329749,1123,309,135.8,210.126642771804,212,20.363332748413,16.6958339691162,18.7374950452233,18.8708324432373,-17.82,-33.026001,-28.9689208434887,-29.166667,152.892489,-26.8995356,-31.4160608,"4",774.8,3.6674987792968,173.2,0,1,0,0,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,1,"Acacia concurrens","Acacia concurrens","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Acacia concurrens",0,9632,"Acacia concurrens"
"48",48,"Acacia_confusa",720,3284.65,1106.85,2263.42916666667,2202.5,423.25,142.85,242.698611111111,219,23.8006242752075,17.9577079772949,21.0897453480297,21.2124996185303,35.07,-0.79,23.8332912583333,24.12687,120.7005755,25.26383455,21.30854775,"1",2177.8,5.84291629791253,280.4,1,1,13,3.58e+12,1.25e+12,21.89229771,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,21.89229771,1,0,3,"Acacia confusa","Acacia confusa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,3,1,0,"Y","N",1,"Acacia confusa",0,10104,"Acacia confusa"
"49",49,"Acacia_coriacea",199,592.1,227,339.542713567839,325,127,36,59.0552763819096,50,27.1850009918213,22.0466659545898,25.0375418255677,25.2041664123535,-17.2167,-31.963333,-22.2494121055276,-22.361453,118.917969,-18.368,-25.1576298,"13",365.1,5.13833503723146,91,0,1,0,0,7.39e+12,-25.1628483,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.1628483,1,0,0,"Acacia coriacea","Acacia coriacea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,1,"Y","Y",1,"Acacia coriacea",0,10517,"Acacia coriacea"
"50",50,"Acacia_cowleana",619,812.5,315.9,516.40549273021,509,85,37,54.1696284329564,50,26.9199995040894,20.8041658401489,24.6318322553003,25.1458339691162,-12.36658,-29.826111,-20.1139983877221,-20.252976,133.963308,-16.356137,-23.73044,"7",496.6,6.11583366394045,48,0,1,0,0,6.41e+12,-24.36798012,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,24.36798012,1,0,0,"Acacia cowleana","Acacia cowleana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,1,"Y","Y",0,NA,0,9628,"Acacia cowleana"
"51",51,"Acacia_crassicarpa",264,2482.1,977.8,1661.42424242424,1656,208.4,51.3,127.185606060606,113,26.83916721344,21.3916660308838,24.8841382806951,25.6729164123535,-8.333333,-24.268142,-14.6802396704545,-15.246539,144.361391,-8.74043195,-19.07293675,"7",1504.3,5.44750118255618,157.1,0,1,0,0,2.13e+12,-14.62126575,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,14.62126575,1,0,1,"Acacia crassicarpa","Acacia crassicarpa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,1,"Y","Y",0,NA,0,9630,"Acacia crassicarpa"
"52",52,"Acacia_cultriformis",379,949,500.8,702.472295514512,684,282,98,202.229551451187,206,18.2875003814697,13.5970828056335,16.6933817473439,17.033332824707,-26.248409,-37.2,-32.1372750158311,-32.382001,150.417819,-28.7648711,-34.7290486,"4",448.2,4.69041757583616,184,1,1,13,2.08e+13,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,1,"Acacia cultriformis","Acacia cultriformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia cultriformis",0,9633,"Acacia cultriformis"
"53",53,"Acacia_cuthbertsonii",483,481.9,215,324.975155279503,330,79,33,48.1428571428571,43,26.1416664123535,21.969167137146,23.9748533616155,23.783332824707,-17.413871,-28.341344,-22.9111614513458,-22.5,129.3086,-19.1341266,-26.5932775,"13",266.9,4.17249927520748,46,0,1,0,0,3.88e+12,-23.4204532,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,23.4204532,1,0,0,"Acacia cuthbertsonii","Acacia cuthbertsonii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9630,"Acacia cuthbertsonii"
"54",54,"Acacia_cyclops",1181,762,277,494.665537679932,465,258,81,146.845893310754,140,18.5583324432373,15.591667175293,17.0409539874381,16.9833335876465,40.55,-37.03352,-26.5596298797629,-33.938866,25.509017,33.36541,-35.0075,"12",485,2.9666652679443,177,1,1,5,5.1e+12,3.51e+12,-26.80243548,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,26.80243548,1,0,4,"Acacia cyclops","Acacia cyclops","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Acacia cyclops",0,10784,"Acacia cyclops"
"55",55,"Acacia_cyperophylla",274,376.05,143,238.116788321168,221,79.35,24,38.2481751824818,32,24.7537499427795,21.5443752288819,23.0996198097285,23.0083332061768,-20.432222,-30.066667,-25.5324556240876,-26.077468,137.941943,-22.5325,-27.66279195,"13",233.05,3.2093747138977,55.35,0,1,0,0,6.59e+12,-24.24846479,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,24.24846479,1,0,0,"Acacia cyperophylla","Acacia cyperophylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9628,"Acacia cyperophylla"
"56",56,"Acacia_dealbata",26972,1483,566.55,941.394038261901,884,420.899999999994,137,248.102587868901,225,15.6333332061768,8.75,12.3307043711757,12.3583335876465,50.837437,-46.560007,-15.489348573454,-36.74275,146.2472995,44.82401255,-42.50014635,"4",916.45,6.8833332061768,283.899999999994,1,1,28,1.45e+13,4.61e+12,-35.13929898,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,35.13929898,1,0,6,"Acacia dealbata","Acacia dealbata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,7,4,3,"Y","Y",1,"Acacia dealbata",0,9724,"Acacia dealbata"
"57",57,"Acacia_deanei",3347,802,420,620.303555422767,636,241,83,145.946519270989,136,19.6362504959107,13.4037498474121,17.0349068856788,17.341667175293,-6.083333,-37.8,-31.8527641224978,-31.629237,148.934828,-27.77867,-36.13157,"8",382,6.23250064849857,158,0,1,0,0,3.16e+12,-16.73557126,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,16.73557126,1,0,1,"Acacia deanei","Acacia deanei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia deanei",0,9690,"Acacia deanei"
"58",58,"Acacia_decora",3200,926.05,439,678.8815625,680,282,78,167.48625,146,21.875625038147,14.2704163551331,17.2001796856523,16.8999996185303,-15.47,-37.7,-30.914184955625,-31.950428,149.55,-23.1397505,-35.143844,"4",487.05,7.60520868301391,204,1,1,1,1.3e+11,2.76e+12,-26.80239184,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,26.80239184,1,0,0,"Acacia decora","Acacia decora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia decora",0,9812,"Acacia decora"
"59",59,"Acacia_decurrens",2441,1341,599,920.530110610406,869,359,130,230.875051208521,229,17.8374996185303,12.2333335876465,14.9480011667301,14.4416666030884,40.7656,-43.660972,-31.1569851990168,-34.224322,149.898484,4.926712,-37.8807,"4",742,5.6041660308838,229,1,1,19,1e+13,6.4e+12,-17.04729784,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,17.04729784,1,0,4,"Acacia decurrens","Acacia decurrens","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,8,5,3,"Y","Y",1,"Acacia decurrens",0,9814,"Acacia decurrens"
"60",60,"Acacia_dictyophleba",635,469.9,121,279.445669291339,271,62,26,40.1889763779528,38,26.1483339309692,20.5233329772949,23.2074999831793,22.9958343505859,-12.833333,-29.2167,-23.9830239370079,-24.147167,133.83388,-20.6702223,-27.077074,"13",348.9,5.62500095367434,36,0,1,0,0,6.59e+12,-24.24846479,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,24.24846479,1,0,0,"Acacia dictyophleba","Acacia dictyophleba","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia dictyophleba",0,9633,"Acacia dictyophleba"
"61",61,"Acacia_difficilis",1554,1658.35,718.3,1148.7574002574,1123,240,45,102.642857142857,82,28.0722918510437,26.3291664123535,27.148675443583,27.1208343505859,-11.30641,-19.9667,-14.1134282889318,-14.076055,132.617007,-11.577476,-16.8423716,"7",940.05,1.74312543869024,195,0,1,0,0,5.61e+12,-23.16077529,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,23.16077529,1,0,0,"Acacia difficilis","Acacia difficilis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,2,"Y","Y",0,NA,0,9794,"Acacia difficilis"
"62",62,"Acacia_dimidiata",975,1660.6,789.1,1232.1241025641,1239,219,48,105.774358974359,90,27.8875007629395,26.2299993515014,27.0783845950396,27.1291656494141,-11.09219,-18.353858,-13.754841745641,-13.609432,132.52447,-11.4520006,-16.7073115,"7",871.5,1.65750141143806,171,0,1,0,0,3.08e+12,-21.20529859,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,21.20529859,1,0,0,"Acacia dimidiata","Acacia dimidiata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,1,"Y","Y",0,NA,0,10004,"Acacia dimidiata"
"63",63,"Acacia_doratoxylon",1771,791.5,402.5,597.166007905138,619,268,82,155.583286278938,141,18.4166669845581,13.8916664123535,16.41143422151,16.6166667938232,-28.772925,-38.3847,-33.0700431016375,-32.795713,147.851217,-30.824426,-36.18845,"4",389,4.5250005722046,186,1,1,2,2.68e+11,1.03e+12,-33.25653662,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,33.25653662,1,0,0,"Acacia doratoxylon","Acacia doratoxylon","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia doratoxylon",0,9637,"Acacia doratoxylon"
"64",64,"Acacia_drummondii",369,1001.8,435.4,671.233062330623,635,192,75,135.853658536585,138,18.695832824707,13.8308334350586,16.2096657249016,15.9958333969116,-28.2,-35.016667,-32.9839825934959,-32.968228,116.47,-31,-34.6993936,"12",566.4,4.86499938964846,117,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia drummondii","Acacia drummondii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9913,"Acacia drummondii"
"65",65,"Acacia_dunnii",181,1229,736,919.127071823204,885,178,45,91.2651933701657,78,28.7708339691162,26.283332824707,27.5580341170506,27.6791667938232,-11.908576,-23.748549,-15.578016679558,-15.664684,129.125466,-14.297267,-16.72,"7",493,2.4875011444092,133,0,1,0,0,3.88e+12,-23.4204532,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,23.4204532,1,0,0,"Acacia dunnii","Acacia dunnii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,9837,"Acacia dunnii"
"66",66,"Acacia_elata",981,1450,696,1108.71865443425,1127,320,189,241.577981651376,244,17.3708324432373,12.2749996185303,15.0169257398288,14.9291667938232,37.648081,-43.666611,-34.1826980938838,-33.717761,150.549276,-31.213368,-37.9869,"4",754,5.095832824707,131,1,1,11,9.68e+12,3.56e+12,-29.35867544,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,29.35867544,1,0,1,"Acacia elata","Acacia elata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,10656,"Acacia elata"
"67",67,"Acacia_elongata",1142,1414.95,767.05,1026.64010507881,991,294,165,225.38353765324,225,18.4204169273377,12.4339583873749,16.2568337854696,17.2395830154419,-28.749352,-37.229454,-33.4752708528897,-33.6415475,150.941378,-30.03689855,-35.748433,"4",647.9,5.9864585399628,129,0,1,0,0,8.02e+11,-32.17021086,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,32.17021086,1,0,0,"Acacia elongata","Acacia elongata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia elongata",0,10872,"Acacia elongata"
"68",68,"Acacia_eremaea",102,371.5,206.05,287.372549019608,272.5,69,42,53.8039215686275,50,22.07729139328,18.9277075767517,20.4395424524943,20.8187503814697,-25.149222,-33.5667,-28.8555780882353,-28.4914155,116.683077,-27.1726109,-30.548335,"12",165.45,3.14958381652835,27,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia eremaea","Acacia eremaea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia eremaea",0,9640,"Acacia eremaea"
"69",69,"Acacia_ericifolia",73,761.4,341,513.356164383562,475,192,55.6,110.753424657534,106,20.9258338928223,17.1099998474121,19.3149542351292,19.3291664123535,-25.921667,-34.27,-30.0284340410959,-30.116667,115.213333,-28.0213142,-32.4566666,"12",420.4,3.81583404541016,136.4,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia ericifolia","Acacia ericifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9675,"Acacia ericifolia"
"70",70,"Acacia_erinacea",759,423.4,249,328.220026350461,326,105.1,45,66.1185770750988,60,19.8083333969116,15.9170835494995,17.8601394271348,17.9416656494141,-27.6,-34.333333,-31.3725535006588,-31.286354,118.716667,-29.2699025,-33.5753169,"12",174.4,3.89124984741205,60.1,0,1,0,0,3.51e+12,-26.80243548,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,26.80243548,1,0,0,"Acacia erinacea","Acacia erinacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9892,"Acacia erinacea"
"71",71,"Acacia_estrophiolata",918,369,211,309.40522875817,320,84,30,46.1732026143791,42,24.1033329963684,20.2333335876465,21.7697803106703,21.4645833969116,-18.4284,-28.1167,-23.8979057614379,-23.7626495,133.4602555,-21.41932945,-26.54248625,"13",158,3.86999940872188,54,0,1,0,0,4.86e+12,-24.83278022,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,24.83278022,1,0,1,"Acacia estrophiolata","Acacia estrophiolata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9628,"Acacia estrophiolata"
"72",72,"Acacia_excelsa",902,727.95,305.1,500.323725055432,483.5,147,41,81.3226164079823,72,23.9897908210754,18.2293744087219,20.4614421745097,20.25,-16.25,-33.7561,-27.5461889124169,-28.8547355,146.728301,-20.4905512,-31.615121,"8",422.85,5.76041641235349,106,0,1,0,0,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",0,25.79163463,1,0,2,"Acacia excelsa","Acacia excelsa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia excelsa",0,10940,"Acacia excelsa"
"73",73,"Acacia_extensa",336,1169.5,547.75,853.333333333333,877.5,218,90,156.235119047619,159,17.4218754768372,14.6906249523163,15.9282986010824,15.8416666984558,-28.561916,-35.017794,-33.7675212529762,-33.9402325,116.15,-31.9144505,-34.84107925,"12",621.75,2.73125052452085,128,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia extensa","Acacia extensa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,9986,"Acacia extensa"
"74",74,"Acacia_falcata",2471,1415,693.5,1017.1177660866,1004,350,136,229.996357749899,225,20.1104164123535,13.8062500953674,17.4685316545092,17.6749992370605,-16.25,-36.812741,-31.665559131121,-32.696158,151.353878,-25.9135995,-34.903967,"4",721.5,6.30416631698605,214,1,1,2,2.23e+12,2.66e+12,-16.5401345,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,16.5401345,1,0,1,"Acacia falcata","Acacia falcata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia falcata",0,10237,"Acacia falcata"
"75",75,"Acacia_falciformis",3955,1191.3,696,901.492288242731,879,309,141,215.793426042984,206,17.7120836257934,10.6962498664856,13.4912231482688,13.2833337783813,-16.366526,-38.3167,-34.5320392538559,-35.577969,149.7511,-28.7096778,-37.615,"4",495.3,7.01583375930787,168,1,1,2,2.68e+11,2.76e+12,-26.81043334,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,26.81043334,1,0,2,"Acacia falciformis","Acacia falciformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia falciformis",0,9809,"Acacia falciformis"
"76",76,"Acacia_filicifolia",1326,1175,699,915.590497737557,902,668,189,293.929110105581,242,17.7614588737488,12.2895836830139,14.7358943038756,14.34375,-28.44654,-36.098438,-31.6337021945701,-31.128417,151.342072,-28.9154745,-34.91324775,"4",476,5.47187519073495,479,1,1,1,1.15e+11,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,1,"Acacia filicifolia","Acacia filicifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9654,"Acacia filicifolia"
"77",77,"Acacia_filifolia",37,472.6,306,359.72972972973,343,92.9999999999999,50.8,65.4054054054054,60,19.4358329772949,16.3108333587647,18.1277027130127,18.0499992370605,-28.3,-33.9,-31.1756756756757,-31.3,117.8,-29.76,-32.64,"12",166.6,3.12499961853024,42.1999999999999,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia filifolia","Acacia filifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9711,"Acacia filifolia"
"78",78,"Acacia_fimbriata",1727,1517,749.3,1080.04458598726,1057,438,134,232.341053850608,218,20.6904172897339,13.2691663742065,17.3459008729865,17.6666660308838,-16.824167,-37.101627,-29.9411603312102,-29.766667,151.978323,-25.2911901,-34.1794721,"4",767.7,7.42125091552735,304,1,1,4,5.61e+12,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,1,"Acacia fimbriata","Acacia fimbriata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Acacia fimbriata",0,10387,"Acacia fimbriata"
"79",79,"Acacia_flexifolia",379,782.5,469,610.643799472296,605,214.8,91,144.039577836412,130,18.4225002288818,14.4287500381469,16.0625989632116,16.1458339691162,-26.47403,-37.733333,-33.5991829525066,-33.931781,147.43,-28.7230359,-36.68294,"4",313.5,3.9937501907349,123.8,0,1,0,0,2.76e+12,-26.80239184,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,26.80239184,1,0,0,"Acacia flexifolia","Acacia flexifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9629,"Acacia flexifolia"
"80",80,"Acacia_floribunda",2778,1428.15,679.85,1042.66558675306,1000.5,337,166,241.91252699784,235,18.6291675567627,12.3618752002716,15.8683975228652,16.154167175293,-6.858611,-40.366667,-33.8823310705544,-33.7163575,150.86565,-29.05,-37.80579705,"4",748.3,6.26729235649106,171,1,1,4,2.3e+12,3.49e+12,-7.63227278,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,7.63227278,1,0,1,"Acacia floribunda","Acacia floribunda","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Acacia floribunda",0,10408,"Acacia floribunda"
"81",81,"Acacia_fulva",65,1089.2,849.4,943.430769230769,922,259,200,222.353846153846,217,17.795000076294,15.2675003051758,16.3347435290997,16.2124996185303,-31.998416,-33.537345,-32.6174753846154,-32.777531,150.8833,-32,-32.9890862,"4",239.8,2.52749977111818,59,0,1,0,0,8.02e+11,-32.17021086,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,32.17021086,1,0,0,"Acacia fulva","Acacia fulva","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,10327,"Acacia fulva"
"82",82,"Acacia_genistifolia",3442,1147.9,528,761.110400929692,706,299,122,208.439279488669,204,15.0833330154419,12.0335421085357,13.8034137186098,13.9604163169861,-31.617618,-38.8111,-36.8075904773388,-37.0563485,145.3398295,-34.0565554,-38.3066,"4",619.9,3.04979090690618,177,0,1,0,0,2.08e+12,-36.84389176,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,36.84389176,1,0,0,"Acacia genistifolia","Acacia genistifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9641,"Acacia genistifolia"
"83",83,"Acacia_georginae",523,367.9,124,282.816443594646,290,47,28,37.8508604206501,38,24.9487506866455,21.4549997329712,23.4552501656585,23.6875,-17.895,-30.482039,-22.8138152141491,-22.39715,136.74121,-21.0007528,-25.9622618,"13",243.9,3.49375095367437,19,1,1,1,7.94e+12,4.06e+12,-23.47957615,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,23.47957615,1,0,2,"Acacia georginae","Acacia georginae","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9636,"Acacia georginae"
"84",84,"Acacia_gittinsii",75,1274.7,593.7,713.466666666667,654,173.5,103,136.213333333333,143,21.2354162216187,17.8637498855591,19.6111666107178,19.6499996185303,-22.87,-27.506738,-24.6811804133333,-23.992672,149.13,-23.7495269,-27.3975702,"7",681,3.37166633605957,70.4999999999998,0,1,0,0,1.73e+12,-22.57378083,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,22.57378083,1,0,0,"Acacia gittinsii","Acacia gittinsii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9630,"Acacia gittinsii"
"85",85,"Acacia_gladiiformis",784,818.7,619,698.803571428571,692,269.25,128,186.524234693878,187,17.9564588546753,14.2512499809265,16.3555484718206,16.3958339691162,-29.500607,-35.811253,-31.6284225803571,-31.499327,149.4593795,-30.55620815,-33.12607785,"8",199.7,3.70520887374877,141.25,1,1,1,2.44e+11,8.02e+11,-32.17021086,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,32.17021086,1,0,1,"Acacia gladiiformis","Acacia gladiiformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9629,"Acacia gladiiformis"
"86",86,"Acacia_glaucocarpa",288,929.9,634,743.020833333333,698,209.2,97.35,142.152777777778,138,21.50395860672,17.6729166030884,19.5305844512251,19.4833335876464,-18.5,-28.248411,-25.8061403993056,-25.544583,151.0755365,-23.9250069,-27.71110405,"7",295.9,3.83104200363161,111.85,0,1,0,0,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,1,"Acacia glaucocarpa","Acacia glaucocarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9649,"Acacia glaucocarpa"
"87",87,"Acacia_glaucoptera",265,551.6,347.4,428.143396226415,417,131,54.2,93.2377358490566,89,16.8816665649414,15.4316667556763,16.2284276998268,16.2708339691162,-29.211914,-34.916667,-33.7069773396226,-33.6894,120.03,-33.1,-34.38,"12",204.2,1.44999980926514,76.8,0,1,0,0,2.53e+12,-25.46607155,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.46607155,1,0,0,"Acacia glaucoptera","Acacia glaucoptera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9628,"Acacia glaucoptera"
"88",88,"Acacia_gonocarpa",654,1657.35,754.2,1188.11620795107,1184.5,243,50.65,108.977064220183,83,27.8583335876465,26.5066668510437,27.1930109688995,27.1791667938232,-11.50691,-19.340214,-13.6860763593272,-13.460385,132.8354805,-11.623035,-16.44862735,"7",903.15,1.35166673660277,192.35,0,1,0,0,3.88e+12,-23.4204532,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,23.4204532,1,0,0,"Acacia gonocarpa","Acacia gonocarpa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,1,"Y","Y",0,NA,0,9628,"Acacia gonocarpa"
"89",89,"Acacia_granitica",235,1255.9,773.7,948.774468085106,867,355,138,207.36170212766,206,19.4216669082642,13.4983334541321,16.4562234148066,15.6125001907349,-17.233333,-31.2667,-28.9936681361702,-29.270633,151.917767,-27.2690001,-30.1317532,"4",482.2,5.92333345413212,217,0,1,0,0,2.53e+12,-25.79163463,"Acacieae","Acacia","Caesalpinioideae","Acacieae",1,25.79163463,1,0,0,"Acacia granitica","Acacia granitica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9638,"Acacia granitica"
