"","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","precip_range","temp_range","nitro_range"
"234","Trifolium_cernuum",1206,1267.5,425.75,776.565505804312,708.5,320,110,195.426202321725,182,17.2604169845582,11.3427078723908,14.353320218635,14.4395833015442,47.633333,-43.542321,6.32042958606965,37.9081665,44.0948625,-38.10915,"Trifolium cernuum",1,1,15,1.28e+13,1.54e+12,38.95373887,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",38.95373887,0,1,0,"Trifolium cernuum","Trifolium cernuum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4148,841.75,5.91770911216738,210
"235","Trifolium_dubium",92098,1298,584,837.888162609394,786,702,162,335.862059979587,273,13.1291666030884,7.15833330154419,9.62125046274883,9.55000019073486,65.31406,-51.954858,46.0466212628982,51.053047,56.309411,-30.0686213,"Trifolium dubium",1,1,33,4.03e+13,1.3e+13,42.81116957,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",42.81116957,0,1,2,"Trifolium dubium","Trifolium dubium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,7,0,"Y","N","0",NA,0,4363,714,5.97083330154421,540
"236","Trifolium_fragiferum",20417,1044,441,720.839545476809,713,489,136,257.060488808346,224,15.2341669082642,7.07833309173584,10.6894360917138,10.3666667938232,67.254,-46.360734,43.2514796704707,48.08973,54.4249768,-34.3020484,"Trifolium fragiferum",1,1,7,2.39e+13,3.47e+13,39.85261222,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",39.85261222,0,0,4,"Trifolium fragiferum","Trifolium fragiferum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,3,0,"Y","N","0",NA,0,4030,603,8.15583381652834,353
"237","Trifolium_glomeratum",10624,1093,404,675.563817771084,644,363,104,200.53125,183,17.4125003814697,9.78812537193299,13.9853558797075,14.4458332061768,55.856321,-45.57834,8.75247986795934,37.9150305,47.4414025,-37.76823,"Trifolium glomeratum",1,1,12,1.41e+13,8.45e+12,39.12665103,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",39.12665103,0,0,2,"Trifolium glomeratum","Trifolium glomeratum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,0,4082,689,7.62437500953671,259
"238","Trifolium_hirtum",3842,1167.9,361,705.562207183758,664.5,308,93,179.247787610619,165,17.5416660308838,11.0083332061768,14.4309875507767,14.6291666030884,49.79908,-41.569461,34.8380157607756,38.48748,44.6383526,-30.54685595,"Trifolium hirtum",1,1,7,9.19e+12,8.07e+12,38.56370637,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",38.56370637,0,1,1,"Trifolium hirtum","Trifolium hirtum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4353,806.9,6.533332824707,215
"239","Trifolium_hybridum",66322,1184,532,756.303594583999,716,716,177,383.11873888001,347,10.7333335876465,2.35416651964188,7.18905315522607,7.55416679382324,70.2171,-51.48556,53.6736976593513,52.7775675,62.08504195,45.51669825,"Trifolium hybridum",1,1,29,4.15e+13,2.73e+13,46.91618491,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",46.91618491,0,0,3,"Trifolium hybridum","Trifolium hybridum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,6,0,"Y","N","0",NA,0,4226,652,8.37916706800462,539
"240","Trifolium_incarnatum",28542,1227,558,818.123256954663,784,502,153,275.117896433326,243,14.1125001907349,7.37083339691162,10.0094835418481,9.75833320617676,65.496653,-46.2843,47.9567355952036,48.7589745,53.6854511,41.17157815,"Trifolium incarnatum",1,1,28,3.16e+13,5.03e+12,45.14121498,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",45.14121498,0,1,2,"Trifolium incarnatum","Trifolium incarnatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4155,669,6.74166679382328,349
"241","Trifolium_lappaceum",1739,1162.4,411,719.96434732605,698,328,111.9,198.181713628522,185,18.9420841217041,11.1750001907349,14.7026452059167,14.4666662216187,51.25144,-36.4167,39.9856702835538,41.54,44.460593,32.4994091,"Trifolium lappaceum",1,1,2,5.16e+12,1.1e+13,37.74679038,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.74679038,0,1,2,"Trifolium lappaceum","Trifolium lappaceum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4389,751.4,7.76708393096921,216.1
"242","Trifolium_leucanthum",281,1047,469,706.416370106762,699,363,114,207.975088967972,195,18.2250003814697,10.125,13.0455664095081,12.2916669845581,48.8053,32.673931,40.4829492298932,41.018826,44.9052,34.5,"Trifolium leucanthum",1,1,1,5.39e+11,5.56e+12,40.22456707,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",40.22456707,0,1,0,"Trifolium leucanthum","Trifolium leucanthum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4066,578,8.1000003814697,249
"243","Trifolium_medium",73837,1261,546,776.924224982055,708,717.199999999997,185,398.440917155356,364,10.4833335876465,3.21250009536743,6.98646342761892,7.17500019073486,69.904854,-43.25,54.1061362338015,55.333246,61.195963,45.6258,"Trifolium medium",1,1,4,1.22e+13,2.71e+13,49.85661054,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",49.85661054,0,0,3,"Trifolium medium","Trifolium medium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,20,20,0,"Y","N","0",NA,0,222359,715,7.27083349227907,532.199999999997
"244","Trifolium_micranthum",3087,1240.8,577,797.828312277292,737,529,158,311.295756397797,296,13.851250076294,8.3970829963684,10.4047983453465,10.029167175293,59.2213,-45.811722,47.9533615779397,51.093016,53.1763465,40.5982674,"Trifolium micranthum",1,1,5,6.52e+12,1.08e+13,40.98117311,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",40.98117311,0,1,0,"Trifolium micranthum","Trifolium micranthum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4209,663.799999999999,5.45416707992555,371
"245","Trifolium_nigrescens",2267,1042.4,453,730.287604764005,724,368,126,221.880017644464,204,17.6075002670288,10.3399998664856,13.9929789700695,14.1333332061768,49.06294,-34.982057,41.3025366102779,41.9,44.579544,36.3058717,"Trifolium nigrescens",1,1,1,6.33e+11,8.93e+12,37.34547043,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.34547043,0,1,1,"Trifolium nigrescens","Trifolium nigrescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4780,589.4,7.2675004005432,242
"246","Trifolium_ornithopodioides",803,1073.9,427.2,706.763387297634,678,483,112,250.059775840598,230,15.7616664886474,9.57208318710327,11.905827087008,11.591667175293,56.324179,-45.874876,25.9275599478207,45.424,52.2811239,-40.7864675,"Trifolium ornithopodioides",1,1,6,7.55e+12,5.42e+12,42.88993222,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",42.88993222,0,1,0,"Trifolium ornithopodioides","Trifolium ornithopodioides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4039,646.7,6.18958330154416,371
"247","Trifolium_pratense",230399,1365,528,825.896483925712,774,770,167,390.923333000577,332,12.408332824707,1.57083332538605,7.91689941609221,8.64999961853027,70.749929,-51.594056,51.308596521721,51.547237,63.0824729,42.08,"Trifolium pratense",1,1,27,5.84e+13,3.82e+13,40.12460519,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",40.12460519,0,0,7,"Trifolium pratense","Trifolium pratense","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,44,43,0,"Y","N","0",NA,0,4528,837,10.8374994993209,603
"248","Trifolium_repens",261971,1417,535,840.518847506022,778,828,162,392.29166968863,321,14.0166664123535,2.01250004768372,8.4084561056188,8.87083339691162,70.8304401,-54.882277,48.0736877864512,51.682953,62.611609,30.3089555,"Trifolium repens",1,1,39,6.31e+13,4.12e+13,41.5648251,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",41.5648251,0,0,8,"Trifolium repens","Trifolium repens","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,51,51,0,"Y","N","0",NA,0,6098,882,12.0041663646698,666
"249","Trifolium_resupinatum",9465,1194,466,766.068251452721,753,465,128,247.617855256207,220,17.7866668701172,7.61666679382324,11.292755326489,9.80000019073486,57.557524,-43.695478,44.059698324205,48.124877,53.2,32.6937714,"Trifolium resupinatum",1,1,16,1.54e+13,1.21e+13,39.56886028,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",39.56886028,0,1,4,"Trifolium resupinatum","Trifolium resupinatum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,4034,728,10.1700000762939,337
"250","Trifolium_retusum",444,1084.2,386.15,642.952702702703,598,516,97,233.79954954955,204,14.5979169368744,7.24520828723908,10.5799362001655,10.4729170799256,54.304264,-45.091496,43.2896086308559,42.468575,51.2211641,39.73992739,"Trifolium retusum",1,1,2,4.04e+11,1.15e+13,43.78066088,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",43.78066088,0,1,0,"Trifolium retusum","Trifolium retusum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4053,698.05,7.35270864963531,419
"251","Trifolium_scabrum",10149,1087,378,701.299142772687,688,414,115,221.049167405656,193,17.1149997711181,9.12416667938232,12.8509721775949,12.6083335876465,57.666823,-42.416086,40.0499604585673,42.84207,48.68543,32.5724868,"Trifolium scabrum",1,1,3,4.72e+12,1.29e+13,39.50421833,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",39.50421833,0,1,1,"Trifolium scabrum","Trifolium scabrum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4215,709,7.9908330917358,299
"252","Trifolium_spadiceum",8042,1310.95,554,776.747077841333,664,725,225,460.037304153196,445.5,8.22916698455811,1.2877084672451,4.66939038688732,4.65833330154419,69.2475,-54.750992,55.8490974796568,59.8853,63.979894,44.644288,"Trifolium spadiceum",0,1,0,0,2.39e+13,51.43231786,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",51.43231786,0,0,2,"Trifolium spadiceum","Trifolium spadiceum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,4038,756.95,6.94145851731301,500
"253","Trifolium_stellatum",8383,927,376,645.47536681379,632,326.799999999999,117,187.482643445067,173,18.1000003814697,11.3583335876465,14.7355073805742,14.7250003814697,55.942973,-37.9167,39.7463408553024,39.736251,44.05265,32.65,"Trifolium stellatum",1,1,3,4.04e+12,1.06e+13,37.70347598,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.70347598,0,1,2,"Trifolium stellatum","Trifolium stellatum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N","0",NA,0,4148,551,6.7416667938232,209.799999999999
"254","Trifolium_striatum",12002,1081,499,749.456340609898,728,453,136,262.852357940343,244,15.4916667938232,7.53333330154419,10.7835180269611,10.4708337783813,57.943889,-45.473775,38.9222524215214,45.827145,55.7099188,-36.983225,"Trifolium striatum",1,1,6,1.48e+13,1.46e+13,42.77789671,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",42.77789671,0,0,1,"Trifolium striatum","Trifolium striatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,15522,582,7.95833349227901,317
"255","Trifolium_subterraneum",11527,1171,459.3,744.295480176976,713,364.699999999999,117,220.834649084758,211,16.7487503051758,9.88333320617676,13.2639990179084,13.3166666030884,55.610136,-46.335123,11.9786161250108,38.347762,48.620003,-38.04881,"Trifolium subterraneum",1,1,13,1.47e+13,1.11e+13,39.58268284,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",39.58268284,0,1,2,"Trifolium subterraneum","Trifolium subterraneum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,5,0,"Y","N","0",NA,0,4125,711.7,6.86541709899901,247.699999999999
"256","Trifolium_suffocatum",957,971.399999999999,417.8,673.44618599791,642,363.2,114.8,208.846394984326,189,16.6550003051758,9.77916622161865,13.5949886757005,14.2916669845581,57.15,-43.601563,34.9072004208986,41.63,52.2580064,-36.0862724,"Trifolium suffocatum",1,1,5,7.55e+12,9.74e+12,37.8802693,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.8802693,0,1,0,"Trifolium suffocatum","Trifolium suffocatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4031,553.599999999999,6.87583408355715,248.4
"257","Trifolium_tomentosum",4764,882,321,558.161838790932,539.5,276.549999999998,93,163.028967254408,150,18.8493752479553,12.0166664123535,15.5603432119844,15.5812497138977,55.856321,-45.287944,21.9305607277078,37.8218555,43.3270396,-36.365425,"Trifolium tomentosum",1,1,9,1.13e+13,1.5e+13,37.33372012,"Trifolieae","Trifolium","Papilionoideae","Trifolieae","1",37.33372012,0,1,1,"Trifolium tomentosum","Trifolium tomentosum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,4331,561,6.83270883560179,183.549999999998
"258","Ulex_europaeus",58101,1542,601,931.364176175969,838,1319,162,421.476239651641,306,13.8708333969116,7.45833349227905,10.4444108828647,10.1416664123535,63.796259,-54.872318,34.0989293193422,50.34645,57.242778,-41.174326,"Ulex europaeus",1,1,40,5.4e+13,2.25e+12,37.52703143,"Genisteae","Ulex","Papilionoideae","Genisteae","1",37.52703143,1,0,6,"Ulex europaeus","Ulex europaeus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N","0",NA,0,1772,941,6.41249990463255,1157
"259","Vicia_articulata",644,1009.85,364.3,645.467391304348,626,375,94.15,201.748447204969,182.5,15.8181249141693,7.90333318710327,11.9086309353017,11.78125,58.38556,27.6785102,42.9123746726708,41.705,51.4599525,37.18084,"Vicia articulata",1,1,4,9.56e+12,3.8e+12,42.41501197,"Vicieae","Vicia","Papilionoideae","Fabeae","1",42.41501197,0,1,3,"Vicia articulata","Vicia articulata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7140,645.55,7.91479172706601,280.85
"260","Vicia_benghalensis",1895,1226.9,365.7,653.261213720317,599,298,113.7,180.222163588391,162,17.6720832824707,11.5820830345154,15.0518381727717,15.1999998092651,50.529339,-37.8525,33.2974378585752,39.558203,43.6639006,-33.7816401,"Vicia benghalensis",1,1,7,6.65e+12,4.43e+12,38.38885688,"Vicieae","Vicia","Papilionoideae","Fabeae","1",38.38885688,0,1,2,"Vicia benghalensis","Vicia benghalensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7204,861.2,6.09000024795532,184.3
"261","Vicia_cracca",164741,1254,530,781.904249701046,740,782,179,407.772418523622,354,10.7375001907349,1.57916676998138,7.23313259103765,7.90833330154419,72.71864,-46.513933,54.0183737388944,53.239937,63.47414,44.99096,"Vicia cracca",1,1,9,1.02e+13,4.17e+13,45.91831254,"Vicieae","Vicia","Papilionoideae","Fabeae","1",45.91831254,0,0,5,"Vicia cracca","Vicia cracca","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,17,17,0,"Y","N","1","Vicia cracca",0,6806,724,9.15833342075352,603
"262","Vicia_disperma",1217,1292.6,434,794.248972884141,736,380.6,130,213.856203779786,194,16.6650001525879,9.89583358764649,13.9188030586932,14.2916669845581,49.538398,-41.126852,37.4041849358258,40.803944,44.327122,27.71851048,"Vicia disperma",1,1,3,9.09e+12,4.31e+12,38.6017296,"Vicieae","Vicia","Papilionoideae","Fabeae","1",38.6017296,0,1,0,"Vicia disperma","Vicia disperma","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6819,858.6,6.76916656494137,250.6
"263","Vicia_ervilia",993,1058.6,305.6,685.030211480362,703,383.8,109,214.410876132931,199,18.0308338165283,7.40083322525025,12.4526477196636,12.0458335876465,52.0645,27.7985335,40.9298072984894,39.95,48.592884,32.8246668,"Vicia ervilia",1,1,6,4.07e+12,1.28e+13,42.00751036,"Vicieae","Vicia","Papilionoideae","Fabeae","1",42.00751036,0,0,4,"Vicia ervilia","Vicia ervilia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6803,753,10.6300005912781,274.8
"264","Vicia_faba",20973,1226,415,776.335049825967,746,372,125,220.188242025461,203,17.7000007629395,9.6875,12.5834102181353,12.0916662216187,59.8,-46.443423,43.0336913497401,45.137763,49.2180556,28.200611,"Vicia faba",1,1,45,9.45e+13,2.84e+11,-25.65537016,"Vicieae","Vicia","Papilionoideae","Fabeae","1",25.65537016,0,1,4,"Vicia faba","Vicia faba","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,10,10,0,"Y","N","1","Vicia faba",0,10039,811,8.0125007629395,247
"265","Vicia_grandiflora",2720,1425,501.95,763.208088235294,672.5,395.05,107.95,218.724264705882,199,16.6629170417785,7.78333330154419,10.6628553897142,9.37083339691162,58.25,30.380768,45.7507188948529,47.591449,53.4485,33.6301225,"Vicia grandiflora",1,1,2,2.65e+12,1.13e+13,45.12639523,"Vicieae","Vicia","Papilionoideae","Fabeae","1",45.12639523,0,0,1,"Vicia grandiflora","Vicia grandiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8645,923.05,8.87958374023435,287.1
"266","Vicia_hirsuta",65075,1125,553,778.257472147522,763,605,161,308.613077218594,265,12.6875,5.47083330154419,9.11800089864163,9.26249980926514,68.685647,-45.899,49.7902695462144,50.824931,59.187753,42.8899166,"Vicia hirsuta",1,1,16,1.3e+13,4.23e+13,36.75835276,"Vicieae","Vicia","Papilionoideae","Fabeae","1",36.75835276,0,0,4,"Vicia hirsuta","Vicia hirsuta","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,6,6,0,"Y","N","1","Vicia hirsuta",0,7809,572,7.21666669845581,444
"267","Vicia_hybrida",3957,962,397,704.242355319687,704,347,125,207.662117765984,191,18.716667175293,10.6158334732055,14.1305892533776,14.029167175293,50.591755,30.5492,41.6585288377811,43.405938,45.087296,32.9,"Vicia hybrida",1,1,1,41507410896,1.92e+13,40.80149549,"Vicieae","Vicia","Papilionoideae","Fabeae","1",40.80149549,0,1,2,"Vicia hybrida","Vicia hybrida","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,8833,565,8.10083370208746,222
"268","Vicia_lathyroides",9735,1027.3,507.7,713.075500770416,681,597,138,287.767026194145,241,14.1179167747497,6.84999990463257,9.67416666656748,9.27916717529297,62.67585,-45.276139,49.7021648216333,50.824902,56.9437991,40.52457,"Vicia lathyroides",1,1,6,8.92e+12,1.17e+13,43.37482171,"Vicieae","Vicia","Papilionoideae","Fabeae","1",43.37482171,0,1,1,"Vicia lathyroides","Vicia lathyroides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6831,519.599999999999,7.26791687011715,459
"269","Vicia_lutea",7330,1106.55,407,732.066575716235,714,398.099999999999,118,222.314188267394,200,16.7856249809265,8.40145835876465,12.3135038730596,11.8041667938232,57.488997,27.6685101,43.5195844769986,43.996945,50.09,37.1009036,"Vicia lutea",1,1,6,3.84e+12,1.15e+13,41.26644544,"Vicieae","Vicia","Papilionoideae","Fabeae","1",41.26644544,0,1,2,"Vicia lutea","Vicia lutea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,9386,699.549999999999,8.38416662216184,280.099999999999
"270","Vicia_monantha",1631,758.5,197,430.080931943593,402,226,61,129.983445738811,122,19.34375,11.6374998092652,15.8969292946201,16.1291675567627,48.95153,-38.666667,15.5935839590435,36.28,42.916405,-34.5019445,"Vicia monantha",1,1,3,8.74e+12,1.35e+13,35.31470237,"Vicieae","Vicia","Papilionoideae","Fabeae","1",35.31470237,0,1,2,"Vicia monantha","Vicia monantha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,6817,561.5,7.70625019073485,165
"271","Vicia_pannonica",4758,1073,488.85,748.537620849096,733,431.599999999999,138,245.895964691047,224,14.1547920227051,7.6327082157135,10.6024485125217,10.4958333969116,56.057776,33.866667,45.5836017296133,44.6672795,51.50313665,40.274821,"Vicia pannonica",1,1,10,1.41e+13,1.11e+13,42.5468171,"Vicieae","Vicia","Papilionoideae","Fabeae","1",42.5468171,0,1,2,"Vicia pannonica","Vicia pannonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7649,584.15,6.5220838069916,293.599999999999
"272","Vicia_parviflora",1918,1038,400,709.413972888425,698,365,122,212.429092805005,191,16.8714575767517,9.2731246471405,12.5739789759901,12.2479166984558,51.06715,-38.68,43.2032007768509,43.3118,48.5665475,37.49842186,"Vicia parviflora",1,1,1,66288514196,1.06e+13,39.62380702,"Vicieae","Vicia","Papilionoideae","Fabeae","1",39.62380702,0,1,1,"Vicia parviflora","Vicia parviflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,7997,638,7.5983329296112,243
"273","Vicia_sativa",111938,1252,502,801.917105897908,773,580,132,291.311824402794,250,16.3041667938232,6.83333349227905,10.4604780112924,9.90833282470703,70.0333,-46.900445,44.7367758643579,49.7083,56.31495645,30.6004305,"Vicia sativa",1,1,39,5.16e+13,1.87e+13,33.47215976,"Vicieae","Vicia","Papilionoideae","Fabeae","1",33.47215976,0,0,4,"Vicia sativa","Vicia sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Vicia sativa",0,39217,750,9.47083330154415,448
"274","Vicia_sepium",132585,1341,562,842.334494852359,783,776,176,403.009028170608,347,11.2291669845581,2.98333334922791,7.9343271628821,8.51666641235352,70.189,25.012526,52.1191234739473,51.158054,61.3746834,44.609658,"Vicia sepium",1,1,3,5.7e+11,2.53e+13,46.57728502,"Vicieae","Vicia","Papilionoideae","Fabeae","1",46.57728502,0,0,5,"Vicia sepium","Vicia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,19,19,0,"Y","N","1","Vicia sepium",0,7398,779,8.24583363533019,600
"275","Vicia_tenuifolia",14388,1195,422.35,738.430080622741,713,499,142,273.208437586878,252,13.798541879654,3.6597917675972,9.13219378266877,9.34583282470703,64.9859,19.7667,47.2672395849527,47.63942,55.3665631,39.81,"Vicia tenuifolia",1,1,3,2.84e+11,3.04e+13,42.96808331,"Vicieae","Vicia","Papilionoideae","Fabeae","1",42.96808331,0,0,3,"Vicia tenuifolia","Vicia tenuifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,7467,772.65,10.1387501120568,357
"276","Vicia_tetrasperma",37892,1160,549,762.911485273936,722,608,157,312.666974559274,269,12.5874996185303,5.28749990463257,8.96803294140643,9.03750038146973,67.8403,-45.901,50.3291687515043,50.774941,59.749008,42.762039,"Vicia tetrasperma",1,1,11,8.55e+12,3.74e+13,42.2437501,"Vicieae","Vicia","Papilionoideae","Fabeae","1",42.2437501,0,0,2,"Vicia tetrasperma","Vicia tetrasperma","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,0,6952,611,7.29999971389773,451
"277","Vicia_villosa",28963,1236.9,426,760.66982011532,735,505.799999999996,118,251.034906604979,218,16.7416667938232,6.29208316802979,10.6503399448944,9.93333339691162,68.03292,-50.1,45.8464284838346,47.465653,55.7171151,34.0974206,"Vicia villosa",1,1,12,1.3e+13,2.92e+13,39.40769423,"Vicieae","Vicia","Papilionoideae","Fabeae","1",39.40769423,0,0,4,"Vicia villosa","Vicia villosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Vicia villosa",0,7825,810.899999999998,10.4495836257934,387.799999999996
"278","Vigna_angularis",984,2135.25,496.45,1334.88516260163,1296.5,478,87.15,261.723577235772,256,17.327082824707,7.40416669845581,12.3601922452208,12.1374998092652,49.166667,18.817,35.5083637554878,36.114953,40.46416695,27.46000005,"Vigna angularis",1,1,11,5e+12,3.26e+11,16.65164518,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae","1",16.65164518,0,1,2,"Vigna angularis","Vigna angularis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,0,12861,1638.8,9.92291612625118,390.85
"279","Vigna_hosei",88,3142.5,961.85,1912.23863636364,1877.5,399,98.7,212.806818181818,206,26.1599997520447,18.6897916793823,22.374052958055,22.03125,24.933889,-27.373406,5.96111561363636,13.0473915,24.7206001,-20.17107335,"Vigna hosei",1,1,10,9.66e+11,4.82e+12,2.18097915,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae","1",2.18097915,0,0,1,"Vigna hosei","Vigna hosei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,13063,2180.65,7.47020807266237,300.3
"280","Vigna_mungo",410,1881.5,156.9,879.875609756098,847,349.2,73,160.139024390244,123,26.6754168510437,10.87541680336,21.4100203335285,22.9270830154419,36.233337,3.7833,29.6532482341463,32.1219385,35.47408755,17.4854952,"Vigna mungo",1,1,16,1.98e+13,2.85e+12,6.94315476,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae","1",6.94315476,0,1,3,"Vigna mungo","Vigna mungo","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,5,0,"Y","N","0",NA,0,13726,1724.6,15.8000000476837,276.2
"281","Vigna_radiata",2181,2145,199,968.680421824851,851,309,52,138.212287941311,109,27.7291660308838,4.76666641235352,22.3420563876998,24.5583343505859,51.716666,-33.7,10.6904699009629,20.023056,42.9,-21.17,"Vigna radiata",1,1,36,4.57e+13,6.34e+12,16.4143009,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae","1",16.4143009,0,0,4,"Vigna radiata","Vigna radiata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N","0",NA,0,16858,1946,22.9624996185303,257
